admin2_code,admin2_name,admin1_code,admin1_name,year,idp_max,idp_mean,idp_median,n_rounds_in_year,country,iso3,GID_2,in_polygon,atrocity_count_first_pass
CD7402,Kalemie,CD74,Tanganyika,2019,123979,123979.0,123979.0,1,drc,COD,COD.24.2_1,0.0,0
CD7402,Kalemie,CD74,Tanganyika,2023,100442,100442.0,100442.0,2,drc,COD,COD.24.2_1,0.0,0
CD7402,Kalemie,CD74,Tanganyika,2024,72548,71476.66666666667,70941.0,3,drc,COD,COD.24.2_1,0.0,0
CD7402,Kalemie,CD74,Tanganyika,2025,63126,63126.0,63126.0,3,drc,COD,COD.24.2_1,0.0,0
CD7402,Kalemie,CD74,Tanganyika,2026,117571,117571.0,117571.0,1,drc,COD,COD.24.2_1,0.0,0
CD7404,Moba,CD74,Tanganyika,2018,43003,40982.333333333336,39972.0,3,drc,COD,COD.24.9_1,0.0,0
CD7404,Moba,CD74,Tanganyika,2019,44713,44713.0,44713.0,1,drc,COD,COD.24.9_1,0.0,0
CD7404,Moba,CD74,Tanganyika,2023,11447,11447.0,11447.0,2,drc,COD,COD.24.9_1,0.0,0
CD7404,Moba,CD74,Tanganyika,2024,24792,22904.0,24792.0,3,drc,COD,COD.24.9_1,0.0,0
CD7404,Moba,CD74,Tanganyika,2025,33786,33786.0,33786.0,3,drc,COD,COD.24.9_1,0.0,0
CD7404,Moba,CD74,Tanganyika,2026,37847,37847.0,37847.0,1,drc,COD,COD.24.9_1,0.0,0
CD7406,Manono,CD74,Tanganyika,2018,110758,82258.0,82258.0,2,drc,COD,COD.24.7_1,0.0,0
CD7406,Manono,CD74,Tanganyika,2020,65615,65615.0,65615.0,1,drc,COD,COD.24.7_1,0.0,0
CD7406,Manono,CD74,Tanganyika,2023,83216,83216.0,83216.0,2,drc,COD,COD.24.7_1,0.0,0
CD7406,Manono,CD74,Tanganyika,2024,92969,86095.0,82658.0,3,drc,COD,COD.24.7_1,0.0,0
CD7406,Manono,CD74,Tanganyika,2025,87589,87589.0,87589.0,3,drc,COD,COD.24.7_1,0.0,0
CD7406,Manono,CD74,Tanganyika,2026,69089,69089.0,69089.0,1,drc,COD,COD.24.7_1,0.0,0
CD7407,Kabalo,CD74,Tanganyika,2018,24194,24194.0,24194.0,2,drc,COD,COD.24.1_1,1.0,1
CD7407,Kabalo,CD74,Tanganyika,2020,18547,18547.0,18547.0,1,drc,COD,COD.24.1_1,1.0,1
CD7407,Kabalo,CD74,Tanganyika,2023,10977,10977.0,10977.0,2,drc,COD,COD.24.1_1,1.0,1
CD7407,Kabalo,CD74,Tanganyika,2024,7139,5338.333333333333,4438.0,3,drc,COD,COD.24.1_1,1.0,1
CD7407,Kabalo,CD74,Tanganyika,2025,9141,9141.0,9141.0,3,drc,COD,COD.24.1_1,1.0,1
CD7407,Kabalo,CD74,Tanganyika,2026,6522,6522.0,6522.0,1,drc,COD,COD.24.1_1,1.0,1
CD7409,Kongolo,CD74,Tanganyika,2018,66603,66603.0,66603.0,2,drc,COD,COD.24.5_1,1.0,1
CD7409,Kongolo,CD74,Tanganyika,2023,117134,117134.0,117134.0,2,drc,COD,COD.24.5_1,1.0,1
CD7409,Kongolo,CD74,Tanganyika,2024,113575,108408.33333333333,105825.0,3,drc,COD,COD.24.5_1,1.0,1
CD7409,Kongolo,CD74,Tanganyika,2025,32789,32789.0,32789.0,3,drc,COD,COD.24.5_1,1.0,1
CD7409,Kongolo,CD74,Tanganyika,2026,26185,26185.0,26185.0,1,drc,COD,COD.24.5_1,1.0,1
CD7410,Nyunzu,CD74,Tanganyika,2018,36489,36489.0,36489.0,1,drc,COD,COD.24.10_1,0.0,0
CD7410,Nyunzu,CD74,Tanganyika,2023,27246,27246.0,27246.0,2,drc,COD,COD.24.10_1,0.0,0
CD7410,Nyunzu,CD74,Tanganyika,2024,33648,30695.0,33648.0,3,drc,COD,COD.24.10_1,0.0,0
CD7410,Nyunzu,CD74,Tanganyika,2025,27526,27526.0,27526.0,3,drc,COD,COD.24.10_1,0.0,0
CD7410,Nyunzu,CD74,Tanganyika,2026,11337,11337.0,11337.0,1,drc,COD,COD.24.10_1,0.0,0
CD8102,Kabinda,CD81,Lomami,2018,28805,26258.5,26258.5,2,drc,COD,COD.14.1_1,1.0,2
CD8102,Kabinda,CD81,Lomami,2023,103,103.0,103.0,1,drc,COD,COD.14.1_1,1.0,2
CD8102,Kabinda,CD81,Lomami,2024,1981,1981.0,1981.0,1,drc,COD,COD.14.1_1,1.0,2
CD8102,Kabinda,CD81,Lomami,2025,1981,1981.0,1981.0,2,drc,COD,COD.14.1_1,1.0,2
CD8103,Mwene-Ditu,CD81,Lomami,2018,81596,79568.0,79568.0,2,drc,COD,COD.14.7_1,1.0,2
CD8103,Mwene-Ditu,CD81,Lomami,2023,7678,7678.0,7678.0,1,drc,COD,COD.14.7_1,1.0,2
CD8103,Mwene-Ditu,CD81,Lomami,2024,2625,2625.0,2625.0,1,drc,COD,COD.14.7_1,1.0,2
CD8103,Mwene-Ditu,CD81,Lomami,2025,2625,2625.0,2625.0,2,drc,COD,COD.14.7_1,1.0,2
CD8104,Luilu,CD81,Lomami,2018,99258,93549.5,93549.5,2,drc,COD,COD.14.6_1,1.0,1
CD8104,Luilu,CD81,Lomami,2023,13317,13317.0,13317.0,1,drc,COD,COD.14.6_1,1.0,1
CD8104,Luilu,CD81,Lomami,2024,19967,19967.0,19967.0,1,drc,COD,COD.14.6_1,1.0,1
CD8104,Luilu,CD81,Lomami,2025,19967,19967.0,19967.0,2,drc,COD,COD.14.6_1,1.0,1
CD8105,Kamiji,CD81,Lomami,2018,16073,16073.0,16073.0,2,drc,COD,COD.14.3_1,1.0,1
CD8105,Kamiji,CD81,Lomami,2023,3990,3990.0,3990.0,1,drc,COD,COD.14.3_1,1.0,1
CD8105,Kamiji,CD81,Lomami,2024,1384,1384.0,1384.0,1,drc,COD,COD.14.3_1,1.0,1
CD8105,Kamiji,CD81,Lomami,2025,1384,1384.0,1384.0,2,drc,COD,COD.14.3_1,1.0,1
CD8106,Ngandajika,CD81,Lomami,2018,31606,29980.0,29980.0,2,drc,COD,COD.14.8_1,1.0,1
CD8106,Ngandajika,CD81,Lomami,2023,12930,12930.0,12930.0,1,drc,COD,COD.14.8_1,1.0,1
CD8106,Ngandajika,CD81,Lomami,2024,1892,1892.0,1892.0,1,drc,COD,COD.14.8_1,1.0,1
CD8106,Ngandajika,CD81,Lomami,2025,1892,1892.0,1892.0,2,drc,COD,COD.14.8_1,1.0,1
CD8108,Lubao,CD81,Lomami,2018,20337,19867.5,19867.5,2,drc,COD,COD.14.4_1,1.0,1
CD8201,Mbuji-Mayi,CD82,Kasaï-Oriental,2018,13369,9852.333333333334,9287.0,3,drc,COD,COD.8.5_1,1.0,1
CD8201,Mbuji-Mayi,CD82,Kasaï-Oriental,2023,350,350.0,350.0,1,drc,COD,COD.8.5_1,1.0,1
CD8201,Mbuji-Mayi,CD82,Kasaï-Oriental,2024,1290,1290.0,1290.0,1,drc,COD,COD.8.5_1,1.0,1
CD8201,Mbuji-Mayi,CD82,Kasaï-Oriental,2025,1290,1290.0,1290.0,2,drc,COD,COD.8.5_1,1.0,1
CD8202,Tshilenge,CD82,Kasaï-Oriental,2018,12199,11166.666666666666,12199.0,3,drc,COD,COD.8.8_1,1.0,1
CD8202,Tshilenge,CD82,Kasaï-Oriental,2019,12295,12295.0,12295.0,1,drc,COD,COD.8.8_1,1.0,1
CD8202,Tshilenge,CD82,Kasaï-Oriental,2023,371,371.0,371.0,1,drc,COD,COD.8.8_1,1.0,1
CD8202,Tshilenge,CD82,Kasaï-Oriental,2024,3080,3080.0,3080.0,1,drc,COD,COD.8.8_1,1.0,1
CD8202,Tshilenge,CD82,Kasaï-Oriental,2025,3080,3080.0,3080.0,2,drc,COD,COD.8.8_1,1.0,1
CD8205,Miabi,CD82,Kasaï-Oriental,2018,54306,50999.666666666664,54306.0,3,drc,COD,COD.8.6_1,1.0,1
CD8205,Miabi,CD82,Kasaï-Oriental,2019,55940,55940.0,55940.0,1,drc,COD,COD.8.6_1,1.0,1
CD8205,Miabi,CD82,Kasaï-Oriental,2023,2358,2358.0,2358.0,1,drc,COD,COD.8.6_1,1.0,1
CD8205,Miabi,CD82,Kasaï-Oriental,2024,315,315.0,315.0,1,drc,COD,COD.8.6_1,1.0,1
CD8205,Miabi,CD82,Kasaï-Oriental,2025,315,315.0,315.0,2,drc,COD,COD.8.6_1,1.0,1
CD8207,Kabeya-Kamwanga,CD82,Kasaï-Oriental,2018,21476,17188.666666666668,16885.0,3,drc,COD,COD.8.1_1,1.0,1
CD8207,Kabeya-Kamwanga,CD82,Kasaï-Oriental,2023,1482,1482.0,1482.0,1,drc,COD,COD.8.1_1,1.0,1
CD8207,Kabeya-Kamwanga,CD82,Kasaï-Oriental,2024,1524,1524.0,1524.0,1,drc,COD,COD.8.1_1,1.0,1
CD8207,Kabeya-Kamwanga,CD82,Kasaï-Oriental,2025,1524,1524.0,1524.0,2,drc,COD,COD.8.1_1,1.0,1
CD8208,Lupatapata,CD82,Kasaï-Oriental,2018,6654,5290.0,6654.0,3,drc,COD,COD.8.4_1,1.0,1
CD8208,Lupatapata,CD82,Kasaï-Oriental,2019,7742,7742.0,7742.0,1,drc,COD,COD.8.4_1,1.0,1
CD8208,Lupatapata,CD82,Kasaï-Oriental,2023,1635,1635.0,1635.0,1,drc,COD,COD.8.4_1,1.0,1
CD8208,Lupatapata,CD82,Kasaï-Oriental,2024,4340,4340.0,4340.0,1,drc,COD,COD.8.4_1,1.0,1
CD8208,Lupatapata,CD82,Kasaï-Oriental,2025,4340,4340.0,4340.0,2,drc,COD,COD.8.4_1,1.0,1
CD8209,Katanda,CD82,Kasaï-Oriental,2018,5350,3928.0,3359.0,3,drc,COD,COD.8.2_1,1.0,1
CD8209,Katanda,CD82,Kasaï-Oriental,2023,13068,13068.0,13068.0,1,drc,COD,COD.8.2_1,1.0,1
CD8209,Katanda,CD82,Kasaï-Oriental,2024,2712,2712.0,2712.0,1,drc,COD,COD.8.2_1,1.0,1
CD8209,Katanda,CD82,Kasaï-Oriental,2025,2712,2712.0,2712.0,2,drc,COD,COD.8.2_1,1.0,1
CD8302,Lusambo,CD83,Sankuru,2018,15200,15200.0,15200.0,1,drc,COD,COD.21.8_1,1.0,2
CD8302,Lusambo,CD83,Sankuru,2023,12828,12828.0,12828.0,1,drc,COD,COD.21.8_1,1.0,2
CD8302,Lusambo,CD83,Sankuru,2024,5973,5973.0,5973.0,1,drc,COD,COD.21.8_1,1.0,2
CD8302,Lusambo,CD83,Sankuru,2025,5973,5973.0,5973.0,2,drc,COD,COD.21.8_1,1.0,2
CD8303,Lodja,CD83,Sankuru,2018,18661,14427.5,14427.5,2,drc,COD,COD.21.4_1,1.0,2
CD8303,Lodja,CD83,Sankuru,2023,2084,2084.0,2084.0,1,drc,COD,COD.21.4_1,1.0,2
CD8303,Lodja,CD83,Sankuru,2024,3018,3018.0,3018.0,1,drc,COD,COD.21.4_1,1.0,2
CD8303,Lodja,CD83,Sankuru,2025,3018,3018.0,3018.0,2,drc,COD,COD.21.4_1,1.0,2
CD8306,Kole,CD83,Sankuru,2018,7418,7418.0,7418.0,1,drc,COD,COD.21.3_1,1.0,1
CD8306,Kole,CD83,Sankuru,2023,910,910.0,910.0,1,drc,COD,COD.21.3_1,1.0,1
CD8306,Kole,CD83,Sankuru,2024,1724,1724.0,1724.0,1,drc,COD,COD.21.3_1,1.0,1
CD8306,Kole,CD83,Sankuru,2025,1724,1724.0,1724.0,2,drc,COD,COD.21.3_1,1.0,1
CD8307,Lomela,CD83,Sankuru,2018,10108,10108.0,10108.0,2,drc,COD,COD.21.6_1,1.0,1
CD8307,Lomela,CD83,Sankuru,2023,3428,3428.0,3428.0,1,drc,COD,COD.21.6_1,1.0,1
CD8307,Lomela,CD83,Sankuru,2024,3819,3819.0,3819.0,1,drc,COD,COD.21.6_1,1.0,1
CD8307,Lomela,CD83,Sankuru,2025,3819,3819.0,3819.0,2,drc,COD,COD.21.6_1,1.0,1
CD8308,Katako-Kombe,CD83,Sankuru,2018,25912,21386.0,21386.0,2,drc,COD,COD.21.2_1,1.0,1
CD8308,Katako-Kombe,CD83,Sankuru,2023,6288,6288.0,6288.0,1,drc,COD,COD.21.2_1,1.0,1
CD8308,Katako-Kombe,CD83,Sankuru,2024,3057,3057.0,3057.0,1,drc,COD,COD.21.2_1,1.0,1
CD8308,Katako-Kombe,CD83,Sankuru,2025,3057,3057.0,3057.0,2,drc,COD,COD.21.2_1,1.0,1
CD8309,Lubefu,CD83,Sankuru,2018,18014,18014.0,18014.0,2,drc,COD,COD.21.7_1,1.0,2
CD8309,Lubefu,CD83,Sankuru,2023,12030,12030.0,12030.0,1,drc,COD,COD.21.7_1,1.0,2
CD8309,Lubefu,CD83,Sankuru,2024,2185,2185.0,2185.0,1,drc,COD,COD.21.7_1,1.0,2
CD8309,Lubefu,CD83,Sankuru,2025,2185,2185.0,2185.0,2,drc,COD,COD.21.7_1,1.0,2
CD9101,Kananga,CD91,Kasaï-Central,2017,112735,86933.0,86933.0,2,drc,COD,COD.7.4_1,1.0,1
CD9101,Kananga,CD91,Kasaï-Central,2018,279096,192500.66666666666,154861.0,3,drc,COD,COD.7.4_1,1.0,1
CD9101,Kananga,CD91,Kasaï-Central,2020,45426,45426.0,45426.0,1,drc,COD,COD.7.4_1,1.0,1
CD9101,Kananga,CD91,Kasaï-Central,2023,970,970.0,970.0,1,drc,COD,COD.7.4_1,1.0,1
CD9101,Kananga,CD91,Kasaï-Central,2024,331,331.0,331.0,1,drc,COD,COD.7.4_1,1.0,1
CD9101,Kananga,CD91,Kasaï-Central,2025,331,331.0,331.0,2,drc,COD,COD.7.4_1,1.0,1
CD9102,Dibaya,CD91,Kasaï-Central,2017,46458,38242.5,38242.5,2,drc,COD,COD.7.2_1,1.0,1
CD9102,Dibaya,CD91,Kasaï-Central,2018,132374,106202.66666666667,94141.0,3,drc,COD,COD.7.2_1,1.0,1
CD9102,Dibaya,CD91,Kasaï-Central,2019,98859,98859.0,98859.0,1,drc,COD,COD.7.2_1,1.0,1
CD9102,Dibaya,CD91,Kasaï-Central,2020,27722,27722.0,27722.0,1,drc,COD,COD.7.2_1,1.0,1
CD9102,Dibaya,CD91,Kasaï-Central,2023,1050,1050.0,1050.0,1,drc,COD,COD.7.2_1,1.0,1
CD9102,Dibaya,CD91,Kasaï-Central,2024,12960,12960.0,12960.0,1,drc,COD,COD.7.2_1,1.0,1
CD9102,Dibaya,CD91,Kasaï-Central,2025,12960,12960.0,12960.0,2,drc,COD,COD.7.2_1,1.0,1
CD9103,Tshimbulu,CD91,Kasaï-Central,2017,18197,18197.0,18197.0,1,drc,COD,COD.7.7_1,1.0,1
CD9104,Luiza,CD91,Kasaï-Central,2017,36083,26912.0,26912.0,2,drc,COD,COD.7.6_1,1.0,2
CD9104,Luiza,CD91,Kasaï-Central,2018,75809,65915.33333333333,62939.0,3,drc,COD,COD.7.6_1,1.0,2
CD9104,Luiza,CD91,Kasaï-Central,2020,65341,65341.0,65341.0,1,drc,COD,COD.7.6_1,1.0,2
CD9104,Luiza,CD91,Kasaï-Central,2023,61762,61762.0,61762.0,1,drc,COD,COD.7.6_1,1.0,2
CD9104,Luiza,CD91,Kasaï-Central,2024,3554,3554.0,3554.0,1,drc,COD,COD.7.6_1,1.0,2
CD9104,Luiza,CD91,Kasaï-Central,2025,3554,3554.0,3554.0,2,drc,COD,COD.7.6_1,1.0,2
CD9105,Kazumba,CD91,Kasaï-Central,2017,74103,40515.0,40515.0,2,drc,COD,COD.7.5_1,1.0,1
CD9105,Kazumba,CD91,Kasaï-Central,2018,329252,253442.0,239543.0,3,drc,COD,COD.7.5_1,1.0,1
CD9105,Kazumba,CD91,Kasaï-Central,2020,135897,135897.0,135897.0,1,drc,COD,COD.7.5_1,1.0,1
CD9105,Kazumba,CD91,Kasaï-Central,2023,8071,8071.0,8071.0,1,drc,COD,COD.7.5_1,1.0,1
CD9105,Kazumba,CD91,Kasaï-Central,2024,3462,3462.0,3462.0,1,drc,COD,COD.7.5_1,1.0,1
CD9105,Kazumba,CD91,Kasaï-Central,2025,3462,3462.0,3462.0,2,drc,COD,COD.7.5_1,1.0,1
CD9106,Demba,CD91,Kasaï-Central,2017,21338,14117.5,14117.5,2,drc,COD,COD.7.1_1,1.0,2
CD9106,Demba,CD91,Kasaï-Central,2018,265514,177238.0,142882.0,3,drc,COD,COD.7.1_1,1.0,2
CD9106,Demba,CD91,Kasaï-Central,2019,149150,149150.0,149150.0,1,drc,COD,COD.7.1_1,1.0,2
CD9106,Demba,CD91,Kasaï-Central,2020,75328,75328.0,75328.0,1,drc,COD,COD.7.1_1,1.0,2
CD9106,Demba,CD91,Kasaï-Central,2023,13823,13823.0,13823.0,1,drc,COD,COD.7.1_1,1.0,2
CD9106,Demba,CD91,Kasaï-Central,2024,1651,1651.0,1651.0,1,drc,COD,COD.7.1_1,1.0,2
CD9106,Demba,CD91,Kasaï-Central,2025,1651,1651.0,1651.0,2,drc,COD,COD.7.1_1,1.0,2
CD9107,Dimbelenge,CD91,Kasaï-Central,2017,61269,33197.5,33197.5,2,drc,COD,COD.7.3_1,1.0,2
CD9107,Dimbelenge,CD91,Kasaï-Central,2018,103630,75517.33333333333,63345.0,3,drc,COD,COD.7.3_1,1.0,2
CD9107,Dimbelenge,CD91,Kasaï-Central,2019,62929,62929.0,62929.0,1,drc,COD,COD.7.3_1,1.0,2
CD9107,Dimbelenge,CD91,Kasaï-Central,2020,26133,26133.0,26133.0,1,drc,COD,COD.7.3_1,1.0,2
CD9107,Dimbelenge,CD91,Kasaï-Central,2023,17909,17909.0,17909.0,1,drc,COD,COD.7.3_1,1.0,2
CD9107,Dimbelenge,CD91,Kasaï-Central,2024,3699,3699.0,3699.0,1,drc,COD,COD.7.3_1,1.0,2
CD9107,Dimbelenge,CD91,Kasaï-Central,2025,3699,3699.0,3699.0,2,drc,COD,COD.7.3_1,1.0,2
CD9201,Tshikapa,CD92,Kasaï,2018,261099,255499.0,252699.0,3,drc,COD,COD.9.8_1,1.0,2
CD9202,Kamonia,CD92,Kasaï,2018,104586,95706.66666666667,91267.0,3,drc,COD,COD.9.4_1,1.0,1
CD9202,Kamonia,CD92,Kasaï,2019,90143,90143.0,90143.0,1,drc,COD,COD.9.4_1,1.0,1
CD9202,Kamonia,CD92,Kasaï,2023,1850,1850.0,1850.0,1,drc,COD,COD.9.4_1,1.0,1
CD9202,Kamonia,CD92,Kasaï,2024,35364,35364.0,35364.0,1,drc,COD,COD.9.4_1,1.0,1
CD9202,Kamonia,CD92,Kasaï,2025,35364,35364.0,35364.0,2,drc,COD,COD.9.4_1,1.0,1
CD9204,Luebo,CD92,Kasaï,2018,28706,28706.0,28706.0,2,drc,COD,COD.9.5_1,1.0,2
CD9204,Luebo,CD92,Kasaï,2019,25498,25498.0,25498.0,1,drc,COD,COD.9.5_1,1.0,2
CD9204,Luebo,CD92,Kasaï,2023,5673,5673.0,5673.0,1,drc,COD,COD.9.5_1,1.0,2
CD9204,Luebo,CD92,Kasaï,2024,2987,2987.0,2987.0,1,drc,COD,COD.9.5_1,1.0,2
CD9204,Luebo,CD92,Kasaï,2025,2987,2987.0,2987.0,2,drc,COD,COD.9.5_1,1.0,2
CD9205,Ilebo,CD92,Kasaï,2018,12437,12437.0,12437.0,2,drc,COD,COD.9.2_1,1.0,2
CD9205,Ilebo,CD92,Kasaï,2023,11129,11129.0,11129.0,1,drc,COD,COD.9.2_1,1.0,2
CD9205,Ilebo,CD92,Kasaï,2024,3818,3818.0,3818.0,1,drc,COD,COD.9.2_1,1.0,2
CD9205,Ilebo,CD92,Kasaï,2025,3818,3818.0,3818.0,2,drc,COD,COD.9.2_1,1.0,2
CD9207,Mweka,CD92,Kasaï,2018,18335,18335.0,18335.0,3,drc,COD,COD.9.7_1,1.0,2
CD9207,Mweka,CD92,Kasaï,2023,15623,15623.0,15623.0,1,drc,COD,COD.9.7_1,1.0,2
CD9207,Mweka,CD92,Kasaï,2024,3131,3131.0,3131.0,1,drc,COD,COD.9.7_1,1.0,2
CD9207,Mweka,CD92,Kasaï,2025,3131,3131.0,3131.0,2,drc,COD,COD.9.7_1,1.0,2
CD9208,Dekese,CD92,Kasaï,2018,25955,25955.0,25955.0,2,drc,COD,COD.9.1_1,1.0,1
CD9208,Dekese,CD92,Kasaï,2023,6544,6544.0,6544.0,1,drc,COD,COD.9.1_1,1.0,1
CD9208,Dekese,CD92,Kasaï,2024,729,729.0,729.0,1,drc,COD,COD.9.1_1,1.0,1
CD9208,Dekese,CD92,Kasaï,2025,729,729.0,729.0,2,drc,COD,COD.9.1_1,1.0,1
