admin2_code,admin2_name,admin1_code,admin1_name,year,idp_max,idp_mean,idp_median,n_rounds_in_year,country,iso3,GID_2,in_polygon,atrocity_count_first_pass
YE1519,Salah,YE15,Ta'iz,2022,35976,35976.0,35976.0,1,yemen,YEM,,,0
YE1519,Salah,YE15,Ta'iz,2023,54453,54453.0,54453.0,1,yemen,YEM,,,0
YE1519,Salah,YE15,Ta'iz,2025,62802,62802.0,62802.0,1,yemen,YEM,,,0
YE1520,At Ta'iziyah,YE15,Ta'iz,2015,52,52.0,52.0,1,yemen,YEM,YEM.21.10_1,0.0,0
YE1520,At Ta'iziyah,YE15,Ta'iz,2016,85764,47180.0,48396.0,3,yemen,YEM,YEM.21.10_1,0.0,0
YE1520,At Ta'iziyah,YE15,Ta'iz,2017,48876,30468.0,36270.0,7,yemen,YEM,YEM.21.10_1,0.0,0
YE1520,At Ta'iziyah,YE15,Ta'iz,2018,57456,52477.0,51558.0,6,yemen,YEM,YEM.21.10_1,0.0,0
YE1521,Al Ma'afer,YE15,Ta'iz,2016,12540,9554.0,8958.0,3,yemen,YEM,YEM.21.2_1,0.0,0
YE1521,Al Ma'afer,YE15,Ta'iz,2017,19908,15738.0,18030.0,7,yemen,YEM,YEM.21.2_1,0.0,0
YE1521,Al Ma'afer,YE15,Ta'iz,2018,20106,18878.0,18900.0,6,yemen,YEM,YEM.21.2_1,0.0,0
YE1521,Al Ma'afer,YE15,Ta'iz,2022,31466,31466.0,31466.0,1,yemen,YEM,YEM.21.2_1,0.0,0
YE1521,Al Ma'afer,YE15,Ta'iz,2023,32397,32397.0,32397.0,1,yemen,YEM,YEM.21.2_1,0.0,0
YE1521,Al Ma'afer,YE15,Ta'iz,2025,35718,35718.0,35718.0,1,yemen,YEM,YEM.21.2_1,0.0,0
YE1522,Al Mawasit,YE15,Ta'iz,2016,11004,9740.0,10278.0,3,yemen,YEM,YEM.21.3_1,0.0,0
YE1522,Al Mawasit,YE15,Ta'iz,2017,12480,10310.57142857143,10356.0,7,yemen,YEM,YEM.21.3_1,0.0,0
YE1522,Al Mawasit,YE15,Ta'iz,2018,13158,12563.0,12444.0,6,yemen,YEM,YEM.21.3_1,0.0,0
YE1522,Al Mawasit,YE15,Ta'iz,2022,10641,10641.0,10641.0,1,yemen,YEM,YEM.21.3_1,0.0,0
YE1522,Al Mawasit,YE15,Ta'iz,2023,12389,12389.0,12389.0,1,yemen,YEM,YEM.21.3_1,0.0,0
YE1522,Al Mawasit,YE15,Ta'iz,2025,12545,12545.0,12545.0,1,yemen,YEM,YEM.21.3_1,0.0,0
YE1523,Sami',YE15,Ta'iz,2016,3198,2422.0,2142.0,3,yemen,YEM,,,0
YE1523,Sami',YE15,Ta'iz,2017,4788,3995.1428571428573,4122.0,7,yemen,YEM,,,0
YE1523,Sami',YE15,Ta'iz,2018,6420,5001.0,4923.0,6,yemen,YEM,,,0
YE1601,Khab wa Ash Sha'f,YE16,Al Jawf,2015,3250,3250.0,3250.0,1,yemen,YEM,,,0
YE1601,Khab wa Ash Sha'f,YE16,Al Jawf,2016,6744,5782.0,5340.0,3,yemen,YEM,,,0
YE1601,Khab wa Ash Sha'f,YE16,Al Jawf,2017,9744,8286.857142857143,8778.0,7,yemen,YEM,,,0
YE1601,Khab wa Ash Sha'f,YE16,Al Jawf,2018,12540,11212.0,10548.0,3,yemen,YEM,,,0
YE1601,Khab wa Ash Sha'f,YE16,Al Jawf,2022,14275,14275.0,14275.0,1,yemen,YEM,,,0
YE1601,Khab wa Ash Sha'f,YE16,Al Jawf,2023,18354,18354.0,18354.0,1,yemen,YEM,,,0
YE1601,Khab wa Ash Sha'f,YE16,Al Jawf,2025,19256,19256.0,19256.0,1,yemen,YEM,,,0
YE1602,Al Humaydat,YE16,Al Jawf,2016,858,834.0,828.0,3,yemen,YEM,YEM.6.3_1,1.0,0
YE1602,Al Humaydat,YE16,Al Jawf,2017,2130,1195.7142857142858,1068.0,7,yemen,YEM,YEM.6.3_1,1.0,0
YE1602,Al Humaydat,YE16,Al Jawf,2018,4014,2106.0,1152.0,3,yemen,YEM,YEM.6.3_1,1.0,0
YE1603,Al Matammah,YE16,Al Jawf,2015,3250,3250.0,3250.0,1,yemen,YEM,YEM.6.6_1,1.0,0
YE1603,Al Matammah,YE16,Al Jawf,2016,2454,2396.0,2436.0,3,yemen,YEM,YEM.6.6_1,1.0,0
YE1603,Al Matammah,YE16,Al Jawf,2017,2604,2513.1428571428573,2508.0,7,yemen,YEM,YEM.6.6_1,1.0,0
YE1603,Al Matammah,YE16,Al Jawf,2018,8370,4502.0,2568.0,3,yemen,YEM,YEM.6.6_1,1.0,0
YE1604,Az Zahir,YE16,Al Jawf,2016,2400,1965.0,1965.0,2,yemen,YEM,YEM.3.11_1,0.0,0
YE1604,Az Zahir,YE16,Al Jawf,2016,2400,1965.0,1965.0,2,yemen,YEM,YEM.6.8_1,1.0,0
YE1604,Az Zahir,YE16,Al Jawf,2017,3012,2958.0,3000.0,6,yemen,YEM,YEM.3.11_1,0.0,0
YE1604,Az Zahir,YE16,Al Jawf,2017,3012,2958.0,3000.0,6,yemen,YEM,YEM.6.8_1,1.0,0
YE1604,Az Zahir,YE16,Al Jawf,2018,3000,3000.0,3000.0,2,yemen,YEM,YEM.3.11_1,0.0,0
YE1604,Az Zahir,YE16,Al Jawf,2018,3000,3000.0,3000.0,2,yemen,YEM,YEM.6.8_1,1.0,0
YE1605,Al Hazm,YE16,Al Jawf,2015,1890,1890.0,1890.0,1,yemen,YEM,YEM.6.2_1,1.0,0
YE1605,Al Hazm,YE16,Al Jawf,2016,5160,3640.0,3360.0,3,yemen,YEM,YEM.6.2_1,1.0,0
YE1605,Al Hazm,YE16,Al Jawf,2017,5430,4135.714285714285,4080.0,7,yemen,YEM,YEM.6.2_1,1.0,0
YE1605,Al Hazm,YE16,Al Jawf,2018,38412,15644.0,4260.0,3,yemen,YEM,YEM.6.2_1,1.0,0
YE1606,Al Mutun,YE16,Al Jawf,2015,1300,1300.0,1300.0,1,yemen,YEM,,,0
YE1606,Al Mutun,YE16,Al Jawf,2016,8310,7720.0,7470.0,3,yemen,YEM,,,0
YE1606,Al Mutun,YE16,Al Jawf,2017,8700,8309.142857142857,8640.0,7,yemen,YEM,,,0
YE1606,Al Mutun,YE16,Al Jawf,2018,28500,15276.0,8664.0,3,yemen,YEM,,,0
YE1607,Al Maslub,YE16,Al Jawf,2015,42,42.0,42.0,1,yemen,YEM,YEM.6.5_1,1.0,0
YE1607,Al Maslub,YE16,Al Jawf,2016,3150,2970.0,3150.0,3,yemen,YEM,YEM.6.5_1,1.0,0
YE1607,Al Maslub,YE16,Al Jawf,2017,3228,3054.0,3150.0,7,yemen,YEM,YEM.6.5_1,1.0,0
YE1607,Al Maslub,YE16,Al Jawf,2018,4674,3474.0,2874.0,3,yemen,YEM,YEM.6.5_1,1.0,0
YE1608,Al Ghayl,YE16,Al Jawf,2015,1300,1300.0,1300.0,1,yemen,YEM,YEM.6.1_1,1.0,0
YE1608,Al Ghayl,YE16,Al Jawf,2016,1830,1370.0,1680.0,3,yemen,YEM,YEM.6.1_1,1.0,0
YE1608,Al Ghayl,YE16,Al Jawf,2017,1230,1062.857142857143,1080.0,7,yemen,YEM,YEM.6.1_1,1.0,0
YE1608,Al Ghayl,YE16,Al Jawf,2018,6360,2928.0,1212.0,3,yemen,YEM,YEM.6.1_1,1.0,0
YE1609,Al Khalaq,YE16,Al Jawf,2015,2600,2600.0,2600.0,1,yemen,YEM,,,0
YE1609,Al Khalaq,YE16,Al Jawf,2016,1260,1220.0,1200.0,3,yemen,YEM,,,0
YE1609,Al Khalaq,YE16,Al Jawf,2017,1740,1637.142857142857,1740.0,7,yemen,YEM,,,0
YE1609,Al Khalaq,YE16,Al Jawf,2018,3504,2388.0,1830.0,3,yemen,YEM,,,0
YE1610,Barat Al Anan,YE16,Al Jawf,2015,6240,6240.0,6240.0,1,yemen,YEM,,,0
YE1610,Barat Al Anan,YE16,Al Jawf,2016,6876,6476.0,6876.0,3,yemen,YEM,,,0
YE1610,Barat Al Anan,YE16,Al Jawf,2017,7686,6540.0,6876.0,7,yemen,YEM,,,0
YE1610,Barat Al Anan,YE16,Al Jawf,2018,11790,8086.0,6234.0,3,yemen,YEM,,,0
YE1611,Rajuzah,YE16,Al Jawf,2016,3690,3500.0,3660.0,3,yemen,YEM,YEM.6.12_1,1.0,0
YE1611,Rajuzah,YE16,Al Jawf,2017,4362,4068.8571428571427,4068.0,7,yemen,YEM,YEM.6.12_1,1.0,0
YE1611,Rajuzah,YE16,Al Jawf,2018,6714,5242.0,4506.0,3,yemen,YEM,YEM.6.12_1,1.0,0
YE1612,Kharab Al Marashi,YE16,Al Jawf,2016,2394,2314.0,2364.0,3,yemen,YEM,YEM.6.11_1,1.0,0
YE1612,Kharab Al Marashi,YE16,Al Jawf,2017,2556,2454.0,2430.0,7,yemen,YEM,YEM.6.11_1,1.0,0
YE1612,Kharab Al Marashi,YE16,Al Jawf,2018,25212,10084.0,2520.0,3,yemen,YEM,YEM.6.11_1,1.0,0
YE1701,Bakil Al Mir,YE17,Hajjah,2015,24468,24468.0,24468.0,1,yemen,YEM,YEM.13.11_1,1.0,0
YE1701,Bakil Al Mir,YE17,Hajjah,2016,41165,27493.25,26115.0,4,yemen,YEM,YEM.13.11_1,1.0,0
YE1701,Bakil Al Mir,YE17,Hajjah,2017,15192,11151.0,9858.0,4,yemen,YEM,YEM.13.11_1,1.0,0
YE1701,Bakil Al Mir,YE17,Hajjah,2018,13884,11871.0,11871.0,2,yemen,YEM,YEM.13.11_1,1.0,0
YE1702,Harad,YE17,Hajjah,2015,18756,18756.0,18756.0,1,yemen,YEM,YEM.13.16_1,1.0,0
YE1702,Harad,YE17,Hajjah,2016,30306,25813.75,26349.5,4,yemen,YEM,YEM.13.16_1,1.0,0
YE1702,Harad,YE17,Hajjah,2017,33684,29755.5,33324.0,4,yemen,YEM,YEM.13.16_1,1.0,0
YE1702,Harad,YE17,Hajjah,2018,33324,33324.0,33324.0,1,yemen,YEM,YEM.13.16_1,1.0,0
YE1703,Midi,YE17,Hajjah,2015,8160,8160.0,8160.0,1,yemen,YEM,YEM.13.24_1,1.0,0
YE1703,Midi,YE17,Hajjah,2016,14941,13605.25,13188.0,4,yemen,YEM,YEM.13.24_1,1.0,0
YE1703,Midi,YE17,Hajjah,2017,12744,11868.0,11658.0,4,yemen,YEM,YEM.13.24_1,1.0,0
YE1703,Midi,YE17,Hajjah,2018,11412,8706.0,8706.0,2,yemen,YEM,YEM.13.24_1,1.0,0
YE1704,Abs,YE17,Hajjah,2015,47784,47784.0,47784.0,1,yemen,YEM,YEM.13.1_1,1.0,0
YE1704,Abs,YE17,Hajjah,2016,115866,88346.75,102432.0,4,yemen,YEM,YEM.13.1_1,1.0,0
YE1704,Abs,YE17,Hajjah,2017,107724,99313.5,97416.0,4,yemen,YEM,YEM.13.1_1,1.0,0
YE1704,Abs,YE17,Hajjah,2018,158838,128127.0,128127.0,2,yemen,YEM,YEM.13.1_1,1.0,0
YE1705,Hayran,YE17,Hajjah,2015,22818,22818.0,22818.0,1,yemen,YEM,YEM.13.17_1,1.0,0
YE1705,Hayran,YE17,Hajjah,2016,15204,13008.75,13107.0,4,yemen,YEM,YEM.13.17_1,1.0,0
YE1705,Hayran,YE17,Hajjah,2017,14376,13740.0,13812.0,4,yemen,YEM,YEM.13.17_1,1.0,0
YE1705,Hayran,YE17,Hajjah,2018,14376,14376.0,14376.0,1,yemen,YEM,YEM.13.17_1,1.0,0
YE1706,Mustaba,YE17,Hajjah,2015,17385,17385.0,17385.0,1,yemen,YEM,YEM.13.25_1,1.0,0
YE1706,Mustaba,YE17,Hajjah,2016,33606,28072.0,30846.0,4,yemen,YEM,YEM.13.25_1,1.0,0
YE1706,Mustaba,YE17,Hajjah,2017,35760,34774.5,34866.0,4,yemen,YEM,YEM.13.25_1,1.0,0
YE1706,Mustaba,YE17,Hajjah,2018,44292,39579.0,39579.0,2,yemen,YEM,YEM.13.25_1,1.0,0
YE1707,Kushar,YE17,Hajjah,2015,4713,4713.0,4713.0,1,yemen,YEM,YEM.13.22_1,1.0,0
YE1707,Kushar,YE17,Hajjah,2016,29034,25206.25,26181.0,4,yemen,YEM,YEM.13.22_1,1.0,0
YE1707,Kushar,YE17,Hajjah,2017,25440,19893.0,19005.0,4,yemen,YEM,YEM.13.22_1,1.0,0
YE1707,Kushar,YE17,Hajjah,2018,16122,10890.0,10890.0,2,yemen,YEM,YEM.13.22_1,1.0,0
YE1708,Al Jamimah,YE17,Hajjah,2015,6189,6189.0,6189.0,1,yemen,YEM,YEM.13.4_1,1.0,0
YE1708,Al Jamimah,YE17,Hajjah,2016,16290,12979.5,14874.0,4,yemen,YEM,YEM.13.4_1,1.0,0
YE1708,Al Jamimah,YE17,Hajjah,2017,5724,4818.0,4578.0,4,yemen,YEM,YEM.13.4_1,1.0,0
YE1708,Al Jamimah,YE17,Hajjah,2018,4452,3030.0,3030.0,2,yemen,YEM,YEM.13.4_1,1.0,0
YE1709,Kuhlan Ash Sharaf,YE17,Hajjah,2015,1056,1056.0,1056.0,1,yemen,YEM,YEM.13.21_1,1.0,0
YE1709,Kuhlan Ash Sharaf,YE17,Hajjah,2016,18957,17315.25,17802.0,4,yemen,YEM,YEM.13.21_1,1.0,0
YE1709,Kuhlan Ash Sharaf,YE17,Hajjah,2017,6972,6463.5,6951.0,4,yemen,YEM,YEM.13.21_1,1.0,0
YE1709,Kuhlan Ash Sharaf,YE17,Hajjah,2018,6972,5853.0,5853.0,2,yemen,YEM,YEM.13.21_1,1.0,0
YE1710,Aflah Ash Sham,YE17,Hajjah,2015,876,876.0,876.0,1,yemen,YEM,,,0
YE1710,Aflah Ash Sham,YE17,Hajjah,2016,32569,16509.25,13785.0,4,yemen,YEM,,,0
YE1710,Aflah Ash Sham,YE17,Hajjah,2017,3912,2866.5,2616.0,4,yemen,YEM,,,0
YE1710,Aflah Ash Sham,YE17,Hajjah,2018,2514,2418.0,2418.0,2,yemen,YEM,,,0
YE1711,Khayran Al Muharraq,YE17,Hajjah,2015,18534,18534.0,18534.0,1,yemen,YEM,YEM.13.18_1,1.0,0
YE1711,Khayran Al Muharraq,YE17,Hajjah,2016,25968,21228.0,22248.0,4,yemen,YEM,YEM.13.18_1,1.0,0
YE1711,Khayran Al Muharraq,YE17,Hajjah,2017,27300,17332.5,14010.0,4,yemen,YEM,YEM.13.18_1,1.0,0
YE1711,Khayran Al Muharraq,YE17,Hajjah,2018,14442,14226.0,14226.0,2,yemen,YEM,YEM.13.18_1,1.0,0
YE1712,Aslam,YE17,Hajjah,2015,25332,25332.0,25332.0,1,yemen,YEM,,,0
YE1712,Aslam,YE17,Hajjah,2016,25278,13618.0,11553.0,4,yemen,YEM,,,0
YE1712,Aslam,YE17,Hajjah,2017,27066,26584.5,26829.0,4,yemen,YEM,,,0
YE1712,Aslam,YE17,Hajjah,2018,27066,22074.0,22074.0,2,yemen,YEM,,,0
YE1713,Qafl Shammar,YE17,Hajjah,2015,558,558.0,558.0,1,yemen,YEM,,,0
YE1713,Qafl Shammar,YE17,Hajjah,2016,5934,4149.5,4455.0,4,yemen,YEM,,,0
YE1713,Qafl Shammar,YE17,Hajjah,2017,3486,3330.0,3366.0,4,yemen,YEM,,,0
YE1713,Qafl Shammar,YE17,Hajjah,2018,3306,3093.0,3093.0,2,yemen,YEM,,,0
YE1714,Aflah Al Yaman,YE17,Hajjah,2015,4506,4506.0,4506.0,1,yemen,YEM,YEM.13.2_1,1.0,0
YE1714,Aflah Al Yaman,YE17,Hajjah,2016,9678,8502.25,8484.5,4,yemen,YEM,YEM.13.2_1,1.0,0
YE1714,Aflah Al Yaman,YE17,Hajjah,2017,5736,4957.5,4752.0,4,yemen,YEM,YEM.13.2_1,1.0,0
YE1714,Aflah Al Yaman,YE17,Hajjah,2018,5196,4893.0,4893.0,2,yemen,YEM,YEM.13.2_1,1.0,0
YE1715,Al Mahabishah,YE17,Hajjah,2015,1884,1884.0,1884.0,1,yemen,YEM,YEM.13.6_1,1.0,0
YE1715,Al Mahabishah,YE17,Hajjah,2016,5682,3891.25,3585.0,4,yemen,YEM,YEM.13.6_1,1.0,0
YE1715,Al Mahabishah,YE17,Hajjah,2017,5682,3888.0,3300.0,4,yemen,YEM,YEM.13.6_1,1.0,0
YE1715,Al Mahabishah,YE17,Hajjah,2018,7080,6465.0,6465.0,2,yemen,YEM,YEM.13.6_1,1.0,0
YE1716,Al Miftah,YE17,Hajjah,2015,2154,2154.0,2154.0,1,yemen,YEM,YEM.13.7_1,1.0,0
YE1716,Al Miftah,YE17,Hajjah,2016,15666,12163.5,11481.0,4,yemen,YEM,YEM.13.7_1,1.0,0
YE1716,Al Miftah,YE17,Hajjah,2017,10050,6021.0,4704.0,4,yemen,YEM,YEM.13.7_1,1.0,0
YE1716,Al Miftah,YE17,Hajjah,2018,4704,4623.0,4623.0,2,yemen,YEM,YEM.13.7_1,1.0,0
YE1717,Al Maghrabah,YE17,Hajjah,2015,1632,1632.0,1632.0,1,yemen,YEM,YEM.13.5_1,1.0,0
YE1717,Al Maghrabah,YE17,Hajjah,2016,14010,8396.75,6582.0,4,yemen,YEM,YEM.13.5_1,1.0,0
YE1717,Al Maghrabah,YE17,Hajjah,2017,6528,5788.5,5709.0,4,yemen,YEM,YEM.13.5_1,1.0,0
YE1717,Al Maghrabah,YE17,Hajjah,2018,5208,3510.0,3510.0,2,yemen,YEM,YEM.13.5_1,1.0,0
YE1718,Kuhlan Afar,YE17,Hajjah,2015,3252,3252.0,3252.0,1,yemen,YEM,,,0
YE1718,Kuhlan Afar,YE17,Hajjah,2016,12667,6394.75,5199.0,4,yemen,YEM,,,0
YE1718,Kuhlan Afar,YE17,Hajjah,2017,3828,3690.0,3723.0,4,yemen,YEM,,,0
YE1718,Kuhlan Afar,YE17,Hajjah,2018,3828,2757.0,2757.0,2,yemen,YEM,,,0
YE1719,Sharas,YE17,Hajjah,2016,6222,4682.75,5042.5,4,yemen,YEM,YEM.13.29_1,1.0,0
YE1719,Sharas,YE17,Hajjah,2017,4098,3862.5,3900.0,4,yemen,YEM,YEM.13.29_1,1.0,0
YE1719,Sharas,YE17,Hajjah,2018,3900,3126.0,3126.0,2,yemen,YEM,YEM.13.29_1,1.0,0
YE1720,Mabyan,YE17,Hajjah,2015,3300,3300.0,3300.0,1,yemen,YEM,YEM.13.23_1,1.0,0
YE1720,Mabyan,YE17,Hajjah,2016,9906,8592.75,8692.5,4,yemen,YEM,YEM.13.23_1,1.0,0
YE1720,Mabyan,YE17,Hajjah,2017,4542,4263.0,4491.0,4,yemen,YEM,YEM.13.23_1,1.0,0
YE1720,Mabyan,YE17,Hajjah,2018,3414,2703.0,2703.0,2,yemen,YEM,YEM.13.23_1,1.0,0
YE1721,Ash Shahil,YE17,Hajjah,2015,2400,2400.0,2400.0,1,yemen,YEM,YEM.13.9_1,1.0,0
YE1721,Ash Shahil,YE17,Hajjah,2016,4326,2835.0,3009.0,4,yemen,YEM,YEM.13.9_1,1.0,0
YE1721,Ash Shahil,YE17,Hajjah,2017,2166,1368.0,1116.0,4,yemen,YEM,YEM.13.9_1,1.0,0
YE1721,Ash Shahil,YE17,Hajjah,2018,1116,828.0,828.0,2,yemen,YEM,YEM.13.9_1,1.0,0
YE1722,Ku'aydinah,YE17,Hajjah,2015,6192,6192.0,6192.0,1,yemen,YEM,YEM.13.19_1,1.0,0
YE1722,Ku'aydinah,YE17,Hajjah,2016,7968,6178.25,7599.0,4,yemen,YEM,YEM.13.19_1,1.0,0
YE1722,Ku'aydinah,YE17,Hajjah,2017,7200,6678.0,6522.0,4,yemen,YEM,YEM.13.19_1,1.0,0
YE1722,Ku'aydinah,YE17,Hajjah,2018,6708,6588.0,6588.0,2,yemen,YEM,YEM.13.19_1,1.0,0
YE1723,Wadrah,YE17,Hajjah,2015,2508,2508.0,2508.0,1,yemen,YEM,,,0
YE1723,Wadrah,YE17,Hajjah,2016,3378,3039.0,3144.0,4,yemen,YEM,,,0
YE1723,Wadrah,YE17,Hajjah,2017,3438,1617.0,1029.0,4,yemen,YEM,,,0
YE1723,Wadrah,YE17,Hajjah,2018,2778,1875.0,1875.0,2,yemen,YEM,,,0
YE1724,Bani Qays,YE17,Hajjah,2015,3138,3138.0,3138.0,1,yemen,YEM,,,0
YE1724,Bani Qays,YE17,Hajjah,2016,5628,4841.0,4987.0,4,yemen,YEM,,,0
YE1724,Bani Qays,YE17,Hajjah,2017,5688,5457.0,5526.0,4,yemen,YEM,,,0
YE1724,Bani Qays,YE17,Hajjah,2018,5526,4959.0,4959.0,2,yemen,YEM,,,0
YE1725,Ash Shaghadirah,YE17,Hajjah,2015,6075,6075.0,6075.0,1,yemen,YEM,YEM.13.8_1,1.0,0
YE1725,Ash Shaghadirah,YE17,Hajjah,2016,9192,6454.25,6132.0,4,yemen,YEM,YEM.13.8_1,1.0,0
YE1725,Ash Shaghadirah,YE17,Hajjah,2017,5652,4332.0,3894.0,4,yemen,YEM,YEM.13.8_1,1.0,0
YE1725,Ash Shaghadirah,YE17,Hajjah,2018,4158,3495.0,3495.0,2,yemen,YEM,YEM.13.8_1,1.0,0
YE1726,Najrah,YE17,Hajjah,2015,14490,14490.0,14490.0,1,yemen,YEM,YEM.13.26_1,1.0,0
YE1726,Najrah,YE17,Hajjah,2016,5742,4741.75,5109.5,4,yemen,YEM,YEM.13.26_1,1.0,0
YE1726,Najrah,YE17,Hajjah,2017,2088,1875.0,1845.0,4,yemen,YEM,YEM.13.26_1,1.0,0
YE1726,Najrah,YE17,Hajjah,2018,2484,2103.0,2103.0,2,yemen,YEM,YEM.13.26_1,1.0,0
YE1727,Bani Al Awam,YE17,Hajjah,2015,6378,6378.0,6378.0,1,yemen,YEM,YEM.13.12_1,1.0,0
YE1727,Bani Al Awam,YE17,Hajjah,2016,6126,4703.0,4656.0,4,yemen,YEM,YEM.13.12_1,1.0,0
YE1727,Bani Al Awam,YE17,Hajjah,2017,5748,4288.5,3804.0,4,yemen,YEM,YEM.13.12_1,1.0,0
YE1727,Bani Al Awam,YE17,Hajjah,2018,3804,3759.0,3759.0,2,yemen,YEM,YEM.13.12_1,1.0,0
YE1728,Hajjah City,YE17,Hajjah,2015,12876,12876.0,12876.0,1,yemen,YEM,YEM.13.15_1,1.0,0
YE1728,Hajjah City,YE17,Hajjah,2016,26794,15545.5,13122.0,4,yemen,YEM,YEM.13.15_1,1.0,0
YE1728,Hajjah City,YE17,Hajjah,2017,10968,9213.0,8661.0,4,yemen,YEM,YEM.13.15_1,1.0,0
YE1728,Hajjah City,YE17,Hajjah,2018,32664,20613.0,20613.0,2,yemen,YEM,YEM.13.15_1,1.0,0
YE1729,Hajjah,YE17,Hajjah,2015,1374,1374.0,1374.0,1,yemen,YEM,YEM.13.14_1,1.0,0
YE1729,Hajjah,YE17,Hajjah,2016,1596,1315.5,1371.0,4,yemen,YEM,YEM.13.14_1,1.0,0
YE1729,Hajjah,YE17,Hajjah,2017,1188,1143.0,1134.0,4,yemen,YEM,YEM.13.14_1,1.0,0
YE1729,Hajjah,YE17,Hajjah,2018,1134,888.0,888.0,2,yemen,YEM,YEM.13.14_1,1.0,0
YE1730,Washhah,YE17,Hajjah,2015,30000,30000.0,30000.0,1,yemen,YEM,YEM.13.31_1,1.0,0
YE1730,Washhah,YE17,Hajjah,2016,28044,15750.5,15384.0,4,yemen,YEM,YEM.13.31_1,1.0,0
YE1730,Washhah,YE17,Hajjah,2017,31728,28422.0,30231.0,4,yemen,YEM,YEM.13.31_1,1.0,0
YE1730,Washhah,YE17,Hajjah,2018,31458,20088.0,20088.0,2,yemen,YEM,YEM.13.31_1,1.0,0
YE1731,Qarah,YE17,Hajjah,2016,8100,5987.0,7899.0,4,yemen,YEM,YEM.13.28_1,1.0,0
YE1731,Qarah,YE17,Hajjah,2017,8028,7195.5,7068.0,4,yemen,YEM,YEM.13.28_1,1.0,0
YE1731,Qarah,YE17,Hajjah,2018,11334,9201.0,9201.0,2,yemen,YEM,YEM.13.28_1,1.0,0
YE1801,Az Zuhrah,YE18,Al Hodeidah,2015,11200,11200.0,11200.0,1,yemen,YEM,YEM.5.19_1,1.0,0
YE1801,Az Zuhrah,YE18,Al Hodeidah,2016,36486,29167.5,35070.0,4,yemen,YEM,YEM.5.19_1,1.0,0
YE1801,Az Zuhrah,YE18,Al Hodeidah,2017,36876,36318.0,36234.0,4,yemen,YEM,YEM.5.19_1,1.0,0
YE1801,Az Zuhrah,YE18,Al Hodeidah,2018,38622,36450.0,36450.0,2,yemen,YEM,YEM.5.19_1,1.0,0
YE1802,Alluhayah,YE18,Al Hodeidah,2015,4848,4848.0,4848.0,1,yemen,YEM,,,0
YE1802,Alluhayah,YE18,Al Hodeidah,2016,10152,9177.0,9693.0,4,yemen,YEM,,,0
YE1802,Alluhayah,YE18,Al Hodeidah,2017,9696,9415.5,9414.0,4,yemen,YEM,,,0
YE1802,Alluhayah,YE18,Al Hodeidah,2018,13572,11526.0,11526.0,2,yemen,YEM,,,0
YE1803,Kamaran,YE18,Al Hodeidah,2016,24,12.0,6.0,3,yemen,YEM,YEM.5.25_1,0.0,0
YE1803,Kamaran,YE18,Al Hodeidah,2017,6,6.0,6.0,1,yemen,YEM,YEM.5.25_1,0.0,0
YE1804,As Salif,YE18,Al Hodeidah,2016,264,192.0,168.0,3,yemen,YEM,YEM.5.15_1,0.0,0
YE1804,As Salif,YE18,Al Hodeidah,2017,252,247.5,246.0,4,yemen,YEM,YEM.5.15_1,0.0,0
YE1804,As Salif,YE18,Al Hodeidah,2018,672,459.0,459.0,2,yemen,YEM,YEM.5.15_1,0.0,0
YE1805,Al Munirah,YE18,Al Hodeidah,2015,2100,2100.0,2100.0,1,yemen,YEM,YEM.5.12_1,0.0,0
YE1805,Al Munirah,YE18,Al Hodeidah,2016,2700,2205.0,2292.0,4,yemen,YEM,YEM.5.12_1,0.0,0
YE1805,Al Munirah,YE18,Al Hodeidah,2017,3138,2512.5,2346.0,4,yemen,YEM,YEM.5.12_1,0.0,0
YE1805,Al Munirah,YE18,Al Hodeidah,2018,3258,2562.0,2562.0,2,yemen,YEM,YEM.5.12_1,0.0,0
YE1806,Al Qanawis,YE18,Al Hodeidah,2016,7716,5881.5,7107.0,4,yemen,YEM,YEM.5.13_1,1.0,0
YE1806,Al Qanawis,YE18,Al Hodeidah,2017,7830,6909.0,6702.0,4,yemen,YEM,YEM.5.13_1,1.0,0
YE1806,Al Qanawis,YE18,Al Hodeidah,2018,10248,9078.0,9078.0,2,yemen,YEM,YEM.5.13_1,1.0,0
YE1807,Az Zaydiah,YE18,Al Hodeidah,2015,1162,1162.0,1162.0,1,yemen,YEM,,,0
YE1807,Az Zaydiah,YE18,Al Hodeidah,2016,6486,4245.0,5241.0,4,yemen,YEM,,,0
YE1807,Az Zaydiah,YE18,Al Hodeidah,2017,5580,5208.0,5157.0,4,yemen,YEM,,,0
YE1807,Az Zaydiah,YE18,Al Hodeidah,2018,12798,9288.0,9288.0,2,yemen,YEM,,,0
YE1808,Al Mighlaf,YE18,Al Hodeidah,2015,511,511.0,511.0,1,yemen,YEM,YEM.5.10_1,0.0,0
YE1808,Al Mighlaf,YE18,Al Hodeidah,2016,1500,1089.0,1419.0,4,yemen,YEM,YEM.5.10_1,0.0,0
YE1808,Al Mighlaf,YE18,Al Hodeidah,2017,1590,1522.5,1500.0,4,yemen,YEM,YEM.5.10_1,0.0,0
YE1808,Al Mighlaf,YE18,Al Hodeidah,2018,5166,3387.0,3387.0,2,yemen,YEM,YEM.5.10_1,0.0,0
YE1809,Ad Dohi,YE18,Al Hodeidah,2016,4068,2791.5,3324.0,4,yemen,YEM,,,0
